image_id,n_citi,bed,bath,sqft,price
3453,343,2,1,800,199000
3456,181,2,2,1009,215000
3457,343,2,1,718,235000
3458,343,2,1,1100,249000
3459,343,2,0,900,229000
3462,343,2,1,800,240000
3463,181,2,2,1009,230000
3465,181,2,2,1009,239900
3466,181,2,1,995,250000
3467,181,2,1,953,199900
3468,343,2,1,950,249000
3469,181,2,2,1075,249000
3470,343,2,1,1000,249000
3472,343,2,1,760,200000
3473,343,2,2,1200,240000
3475,343,2,1,1100,250000
3476,181,2,1,940,248000
3478,343,2,1,1000,214900
3479,181,2,2,1009,230000
3481,181,2,2,1040,247499
3484,181,2,2,1040,220000
3485,181,2,2,1009,249000
3486,343,2,1,950,269000
3487,181,2,1,1000,259000
3488,12,4,2,2796,250000
3491,181,2,2,1010,285000
3493,181,2,1,850,258000
3494,343,2,1,1150,304900
3504,181,2,1,940,278000
3506,181,2,1,960,275000
3507,343,1,1,600,279900
3508,343,2,1,1000,259900
3509,343,2,1,900,259000
3512,343,2,1,800,254900
3513,343,2,1,950,288888
3514,181,2,1,940,245000
3520,181,2,1,1000,269900
3522,343,2,1,1100,279000
3523,343,2,1,1100,249000
3525,181,2,1,1020,288000
3526,181,2,1,995,250000
3527,343,2,1,950,249000
3528,181,2,2,1075,249000
3529,343,2,1,1000,249000
3533,343,2,1,1100,250000
3534,181,2,1,940,248000
3535,343,2,1,1000,269000
3536,181,2,2,1009,265000
3537,181,2,2,1010,295000
3538,343,2,1,1100,299000
3539,181,2,2,1040,247499
3540,343,2,2,1200,249000
3542,343,2,1,1000,277000
3543,181,2,2,1206,299900
3544,181,2,2,1009,249000
3547,181,2,2,1090,315000
3548,343,2,1,1150,304900
3549,181,2,2,1040,329000
3550,181,2,1,985,337900
3552,181,2,2,1009,325000
3553,181,2,2,1300,329000
3555,181,2,1,953,339900
3556,343,2,1,750,349000
3559,343,2,1,1150,308000
3560,181,2,2,944,315000
3561,181,2,2,1324,329000
3562,181,2,2,1010,332000
3563,343,2,1,1100,338000
3564,343,2,1,1150,339000
3566,240,2,2,1000,355000
3567,343,2,1,1000,329000
3568,181,2,1,995,299900
3571,181,2,2,940,349900
3572,181,2,2,1009,323500
3573,343,2,1,1100,329000
3574,343,2,1,1100,334000
3576,181,2,2,950,355000
3578,343,2,1,1100,339000
3579,181,2,2,1010,295000
3581,343,2,1,950,350000
3583,343,2,1,1100,299000
3584,181,2,2,1300,338888
3588,12,3,2,1437,399000
3591,343,2,1,1100,398000
3592,343,2,1,750,349000
3593,402,2,1,900,399000
3594,181,2,2,1000,369900
3596,181,2,2,950,379700
3597,240,2,2,1000,355000
3598,181,2,2,940,349900
3600,343,2,1,1200,398000
3602,181,2,2,950,355000
3604,319,2,2,1440,399999
3606,343,2,1,1100,359900
3607,181,2,2,1300,390000
3608,343,2,1,1100,388000
3609,343,2,1,1150,399000
3610,343,2,1,1000,369000
3611,181,2,2,1010,399990
3613,343,2,2,1000,395000
3615,343,2,1,950,350000
3617,148,1,1,600,365000
3618,331,3,1,1686,429900
3619,331,2,1,926,420000
3620,12,3,2,1437,399000
3621,49,3,2,1281,450000
3622,325,2,2,1300,449000
3623,343,2,1,1100,398000
3624,12,3,1,1347,444900
3626,51,3,1,1037,454000
3627,123,2,1,760,435000
3628,169,2,1,726,439000
3629,402,2,1,900,399000
3630,181,2,2,1324,410000
3631,331,2,1,936,420000
3632,343,2,2,1150,419000
3633,343,2,2,1172,430000
3635,343,2,2,1150,437000
3636,343,2,1,1200,398000
3640,319,2,2,1440,399999
3641,331,2,1,687,450000
3642,181,2,1,1347,425000
3643,343,2,1,1100,425000
3644,343,2,1,1125,435000
3645,343,2,1,1150,399000
3646,181,3,2,1350,453000
3647,181,2,2,1010,399990
3648,343,2,2,1000,395000
3650,343,2,2,1150,449888
3652,51,3,2,1130,459900
3654,12,2,1,980,499900
3656,12,2,1,1220,469990
3658,412,2,1,1065,465000
3659,49,3,2,1281,450000
3660,379,4,2,1357,505000
3661,7,3,2,1240,489000
3662,343,2,2,1200,499900
3663,377,3,3,2060,499000
3664,169,2,2,1404,479000
3665,325,2,2,1300,449000
3666,331,4,2,1573,478000
3667,123,4,4,2500,485000
3669,51,3,1,1037,454000
3670,412,3,1,1190,470000
3671,412,3,1,1250,499000
3672,303,2,2,1000,495000
3673,343,2,1,1150,479000
3674,96,3,2,1235,505000
3675,402,2,2,1404,494900
3676,331,4,2,1379,490000
3677,51,3,2,1092,499900
3678,331,3,1,1115,499000
3679,218,2,1,1000,499999
3680,343,2,2,1200,479000
3683,319,2,2,1560,475000
3684,331,2,1,687,450000
3687,181,3,2,1350,453000
3688,169,3,1,1125,499900
3689,343,2,2,1120,458000
3690,343,2,2,1100,498000
3691,331,2,1,824,489900
3692,343,2,2,1175,485000
3693,343,2,2,1200,499000
3694,343,2,2,1200,459000
3695,343,2,2,1150,449888
3696,343,2,2,1150,459000
3697,343,2,2,1150,469000
3698,343,2,2,1300,479000
3699,49,3,2,1538,490000
3700,325,3,2,1247,519900
3701,288,3,1,1407,525000
3702,169,4,2,1400,539900
3703,11,3,2,1632,535000
3704,169,3,2,1200,550000
3706,12,2,1,980,499900
3707,51,2,1,828,519000
3708,12,3,1,1100,549900
3709,331,3,2,1104,538000
3710,379,4,2,1357,505000
3711,123,2,1,900,525000
3712,343,2,2,1200,499900
3713,12,3,1,1106,539000
3715,377,3,3,2060,499000
3716,343,2,1,1100,519000
3717,123,3,2,1781,549000
3718,331,3,1,1299,534900
3719,51,3,1,1045,555000
3720,331,3,1,1008,534888
3723,331,2,1,1064,524900
3724,325,2,2,1400,524900
3725,331,2,1,1281,549900
3726,348,3,3,2200,518000
3727,331,3,2,1401,554900
3728,412,3,1,1250,499000
3729,303,2,2,1000,495000
3730,12,4,2,1447,524900
3731,331,3,1,853,509000
3732,96,3,2,1235,505000
3734,169,3,2,1122,550000
3735,331,3,1,1136,529000
3736,12,2,3,1140,510000
3737,12,3,1,1351,549900
3738,288,2,2,1538,522500
3739,12,3,2,1184,525000
3741,51,3,2,1092,499900
3743,331,3,1,1115,499000
3744,218,2,1,1000,499999
3745,181,2,2,1400,525000
3746,331,3,2,1442,539900
3748,331,3,1,1009,549900
3750,218,2,2,1279,533000
3751,123,3,2,1205,530000
3752,169,3,1,1125,499900
3753,343,2,2,1100,498000
3754,259,3,1,857,549000
3755,343,2,2,1200,499000
3756,331,2,1,1264,519900
3757,12,3,1,1615,555000
3758,124,2,1,1000,579000
3759,12,3,2,1224,585000
3760,51,6,3,1568,575000
3761,169,3,2,1200,550000
3763,51,3,1,1100,586000
3764,12,3,2,1428,555900
3765,331,3,1,994,559900
3766,12,3,1,1100,549900
3767,169,3,1,1191,599888
3768,331,4,2,1097,570000
3769,169,3,2,1273,605000
3770,124,4,2,1470,555888
3771,12,3,1,1077,585000
3773,51,3,2,1790,600000
3774,12,2,1,1128,590000
3775,12,3,2,1358,567000
3777,51,3,2,1353,599900
3778,123,3,1,1053,565000
3779,124,3,2,968,599000
3781,12,4,2,1429,585000
3782,259,3,2,1792,580000
3783,331,3,2,1152,599999
3784,288,3,2,1800,584000
3785,331,3,2,1091,579900
3786,51,3,1,1045,555000
3788,218,2,2,1503,589000
3789,331,2,1,1281,549900
3790,123,3,2,1148,580000
3791,331,3,2,1401,554900
3792,331,3,1,1136,585000
3793,331,4,2,1369,575000
3794,96,3,1,1050,590000
3796,169,3,1,1633,599000
3797,325,2,2,1300,579000
3798,331,3,2,1136,600000
3799,331,3,2,1136,599900
3800,123,3,2,1612,599500
3801,169,3,2,1122,550000
3802,123,3,2,1578,590500
3803,402,3,2,1416,575000
3806,12,3,1,1067,570000
3807,288,4,2,1212,559000
3808,12,4,1,1464,599000
3810,12,3,1,1351,549900
3811,179,3,2,1605,574999
3813,331,4,2,1992,599000
3814,49,3,2,2048,585000
3815,331,3,2,1541,595000
3816,259,3,3,1276,599500
3817,331,3,2,1321,579000
3818,123,4,2,1561,599900
3820,331,4,2,1837,595000
3821,325,2,3,1680,579900
3822,331,4,2,1309,575000
3823,325,4,2,1572,558000
3826,51,3,2,1579,585000
3827,12,4,2,1330,589999
3828,259,3,2,1050,595000
3829,51,2,1,1540,594999
3830,331,3,1,1009,549900
3831,259,3,2,1337,589900
3832,218,2,2,1272,567500
3833,123,3,1,1176,569000
3834,169,3,2,1555,579900
3835,259,3,1,857,549000
3836,123,3,1,901,560000
3837,12,4,1,1638,598000
3839,169,3,2,1581,599900
3840,218,4,3,1871,600000
3841,12,3,1,1615,555000
3842,12,3,2,1295,594000
3843,12,4,2,1659,569000
3844,12,4,2,1600,649000
3845,259,4,2,1308,635000
3846,51,3,2,1281,615000
3847,51,3,2,1189,649999
3848,124,4,2,1184,609000
3850,123,3,2,1471,649900
3851,124,3,2,1242,649000
3852,49,4,3,1529,640000
3853,331,4,2,1540,650000
3855,96,4,2,1671,645000
3856,12,3,2,1494,619900
3857,259,3,2,1200,608000
3859,124,3,1,1491,615000
3860,124,3,2,1110,650000
3862,169,3,1,1191,599888
3864,12,3,2,1942,634500
3865,186,3,2,1392,635000
3866,169,3,2,1273,605000
3867,12,3,2,1150,619000
3868,303,3,2,1083,630000
3869,331,3,2,1266,609000
3870,51,3,2,1790,600000
3871,331,5,2,1551,629000
3872,331,4,2,1682,640000
3873,259,3,2,1346,649000
3874,51,5,2,2179,649900
3875,358,4,1,2100,609888
3877,51,3,2,1353,599900
3878,124,3,2,968,599000
3880,402,3,2,1370,649000
3881,124,4,2,1281,620000
3882,12,4,2,1339,645000
3884,331,3,2,1152,599999
3885,288,3,2,1470,639000
3887,259,2,1,857,638000
3888,331,3,2,1686,625000
3889,180,2,2,1150,655000
3890,169,3,3,1581,624999
3891,259,3,2,1373,655000
3892,148,3,2,1196,650000
3893,331,4,3,1972,649999
3894,331,4,1,1990,629000
3896,123,3,1,1362,639900
3897,124,3,2,1613,639500
3898,12,3,1,1513,615000
3900,169,3,1,1633,599000
3901,12,3,2,1736,649900
3902,331,3,2,1136,600000
3903,96,2,2,844,650000
3904,218,3,2,1200,650000
3905,169,3,3,1517,609900
3906,331,3,2,1136,599900
3907,123,3,2,1612,599500
3908,124,3,2,1293,639000
3909,331,4,2,1551,619000
3911,12,5,3,1436,647900
3912,12,4,1,1464,599000
3913,218,3,2,1563,639000
3914,331,4,2,1992,599000
3915,218,2,3,1818,620000
3916,331,4,3,1430,629000
3918,331,3,2,1541,595000
3919,259,3,3,1276,599500
3920,123,4,2,1561,599900
3921,51,3,3,1870,629000
3922,331,4,2,1421,650000
3924,331,4,2,1837,595000
3926,259,3,2,1398,624000
3927,325,3,3,1623,625000
3928,331,4,2,1738,650000
3929,169,3,2,1419,620000
3931,331,3,2,1156,645000
3934,157,2,2,948,635000
3935,11,3,2,1265,628000
3937,12,3,1,1701,629900
3939,358,4,2,2185,619900
3940,173,4,2,1788,650000
3941,169,3,2,1436,625000
3942,259,3,2,1050,595000
3943,12,3,2,1739,615000
3944,218,3,2,1120,612000
3946,331,3,1,1269,620000
3947,12,3,2,1847,649900
3948,331,3,2,1445,655000
3949,124,4,2,1452,650000
3950,12,4,1,1638,598000
3951,12,3,2,1281,615000
3952,11,3,2,2494,625000
3953,331,4,3,1719,625750
3954,177,2,3,1741,654990
3955,12,3,1,1620,629000
3956,177,3,2,1592,648000
3957,169,3,2,1581,599900
3958,331,5,3,2016,635000
3959,186,3,2,1200,629999
3960,218,4,3,1871,600000
3962,12,4,2,1744,629950
3964,177,2,3,1741,639990
3965,12,4,2,1600,649000
3966,11,4,2,1400,679900
3967,331,3,1,816,699800
3968,180,3,3,1555,660000
3969,51,3,2,1189,649999
3970,218,4,2,1460,679000
3971,12,3,2,1370,685900
3972,177,3,2,1601,659000
3973,331,3,2,1672,699800
3974,124,3,3,1550,695000
3975,123,3,2,1471,649900
3976,124,3,2,1213,679000
3977,124,3,2,1242,649000
3978,51,3,2,1711,675000
3979,51,4,2,1196,668000
3980,331,4,2,1540,650000
3981,124,3,2,1398,688888
3984,96,4,2,1671,645000
3985,124,3,2,1155,689000
3986,96,3,2,1398,689000
3987,402,3,2,1163,665000
3988,12,5,3,1808,659900
3989,331,4,3,1798,679900
3990,358,5,3,1887,695000
3991,49,4,3,2520,675000
3992,124,3,2,1110,650000
3993,331,4,2,2039,695000
3994,51,3,2,1738,649900
3995,12,3,4,1842,699900
3996,157,3,2,1494,695000
3997,96,4,2,1197,660000
3998,49,3,2,1169,695000
3999,12,3,2,1956,680000
4001,97,2,1,990,699900
4003,186,3,2,1329,675000
4004,331,3,2,1437,690000
4005,96,3,1,1851,698880
4006,123,3,2,2150,698000
4007,179,5,3,1500,674900
4010,12,6,1,2675,699900
4011,124,4,2,1493,695000
4013,259,3,2,1346,649000
4014,51,5,2,2179,649900
4016,331,4,2,1761,659900
4017,259,4,2,1662,699000
4018,11,4,2,1457,699000
4019,412,4,2,2005,695000
4021,179,4,2,1366,698000
4022,49,4,2,1652,689900
4023,12,4,2,1221,660000
4024,402,3,2,1370,649000
4025,186,3,3,1620,699900
4026,259,2,2,1464,690000
4027,124,3,2,1340,658000
4028,288,4,3,2358,699000
4029,123,3,2,1396,699900
4030,12,4,2,1339,645000
4032,259,4,2,1440,688000
4034,402,3,3,1600,698000
4035,259,3,2,1372,669888
4036,177,2,2,1473,689500
4037,331,5,3,1751,695000
4038,180,2,2,1148,689000
4039,331,2,1,1864,700000
4040,12,4,2,1973,699900
4041,12,3,2,1932,670000
4042,148,3,2,1773,699999
4043,218,3,2,1540,699900
4044,331,2,1,1499,700000
4045,49,3,1,1960,685000
4047,124,4,2,1855,699000
4049,331,5,2,1664,679000
4050,331,2,1,855,699000
4051,51,3,2,1408,695000
4052,379,3,2,1294,685000
4053,180,2,2,1150,655000
4054,148,3,2,1806,685000
4055,259,3,2,1373,655000
4056,259,3,2,1582,699889
4057,157,2,2,1384,689999
4058,288,3,2,1300,695000
4059,379,3,2,1624,665000
4060,402,3,1,1141,699900
4061,148,3,2,1196,650000
4062,218,3,2,1178,673000
4063,331,4,3,1972,649999
4064,412,3,2,1212,679900
4068,124,4,2,2012,665000
4069,259,5,3,1866,705000
4071,12,3,2,1736,649900
4072,12,7,3,2731,680000
4073,12,3,2,1603,669000
4074,218,2,2,1882,699900
4075,11,4,2,1962,700000
4076,96,2,2,844,650000
4077,218,3,2,1200,650000
4078,89,3,1,1100,700000
4079,259,3,2,1810,675000
4080,218,3,2,1503,700000
4081,259,4,2,2323,675000
4082,218,3,2,1882,684000
4083,288,4,2,1750,699000
4084,186,3,2,1069,659900
4085,89,2,1,1216,679000
4086,49,4,3,2034,675000
4087,12,5,3,1436,647900
4091,12,1,1,976,695000
4092,303,3,2,1624,664900
4093,218,2,2,1450,678000
4094,402,3,2,1300,699000
4095,124,3,2,1296,665000
4096,12,4,2,1947,695000
4097,331,4,3,2133,680000
4098,218,3,2,1707,675000
4099,259,3,2,1030,675000
4100,124,4,2,1295,680000
4101,124,3,2,1731,698000
4102,124,3,2,1335,690000
4103,402,4,2,1189,699000
4105,331,4,2,1421,650000
4107,169,3,2,2100,699900
4108,319,2,2,1202,669000
4109,96,4,2,1933,684900
4110,319,2,2,1204,659990
4111,379,3,2,1300,660000
4113,331,4,2,1738,650000
4114,49,3,3,2104,686000
4115,12,4,2,1244,659900
4116,331,3,2,1406,675000
4117,169,4,2,1573,679900
4119,331,3,2,1156,645000
4123,325,3,2,1452,698900
4125,218,2,2,1431,695000
4126,173,4,2,1788,650000
4127,177,2,3,1741,664990
4128,49,3,2,1613,699000
4129,218,4,2,1650,690000
4130,331,4,2,1620,694900
4131,259,3,2,1695,679000
4134,331,5,2,1775,698500
4136,12,5,4,2067,699900
4137,169,4,3,2232,699999
4138,12,4,2,1976,690000
4139,331,3,2,2043,669999
4140,177,2,3,1539,659990
4141,124,3,2,1276,659999
4142,123,3,2,1772,685000
4143,12,3,2,1847,649900
4144,259,3,1,1141,659000
4145,331,3,2,1445,655000
4146,124,4,2,1449,698000
4147,12,3,2,1700,669000
4148,124,4,2,1452,650000
4149,177,2,3,1741,654990
4150,259,3,2,1442,689500
4151,402,5,2,2073,685000
4152,288,4,3,1944,665000
4153,177,3,2,1592,648000
4154,169,4,2,1885,700000
4155,12,4,2,1919,725000
4156,186,4,2,2214,749900
4157,186,4,2,1956,725000
4158,12,4,3,2287,719990
4159,412,3,2,1726,739900
4160,331,3,1,816,699800
4161,259,4,2,1605,739900
4162,331,4,2,2119,739900
4163,331,3,2,1672,699800
4164,124,3,3,1550,695000
4165,124,3,2,1295,748500
4167,12,3,3,2127,719000
4168,259,2,1,1095,749000
4169,124,3,2,1486,750000
4170,90,3,3,2300,745000
4171,358,5,3,1887,695000
4172,215,3,2,1344,754900
4173,402,4,2,1326,749900
4174,331,4,2,2039,695000
4175,12,3,4,1842,699900
4176,157,3,2,1494,695000
4177,12,4,3,1927,738000
4178,49,3,2,1169,695000
4179,218,4,3,2100,729000
4180,402,4,2,1667,749000
4181,124,4,2,1741,748000
4182,51,3,2,1734,739000
4183,186,4,2,1540,730000
4184,259,4,2,1553,710000
4186,97,2,1,990,699900
4187,303,4,3,1994,730000
4188,177,2,2,1914,749990
4190,259,4,2,1798,744900
4191,259,4,2,1668,714900
4192,96,3,1,1851,698880
4193,123,3,2,2150,698000
4194,179,3,2,1213,727000
4195,49,4,2,1691,729000
4196,186,3,2,1700,749900
4197,148,3,2,1282,750000
4199,124,3,2,1519,748000
4200,12,6,1,2675,699900
4201,177,3,2,1553,739900
4202,12,3,2,2148,739900
4203,7,3,2,1268,745000
4204,124,4,2,1493,695000
4206,288,3,2,1465,725000
4208,186,5,3,2200,727000
4209,259,4,2,1662,699000
4210,402,3,2,1191,749000
4211,123,3,2,1676,719000
4212,11,4,2,1457,699000
4213,412,4,2,2005,695000
4214,12,4,2,2500,735000
4215,179,4,2,1366,698000
4216,288,4,2,2104,725000
4217,89,3,2,1395,735000
4218,331,4,3,2516,739900
4220,186,3,3,1620,699900
4221,12,5,3,2406,739000
4222,259,4,2,1680,706000
4223,124,4,2,1734,729000
4224,288,4,3,2358,699000
4225,218,2,3,1830,749000
4226,123,3,2,1396,699900
4229,123,4,3,2362,715000
4230,402,3,3,1600,698000
4231,288,3,2,1766,725000
4232,331,5,3,1751,695000
4233,331,2,1,1864,700000
4234,12,4,2,1973,699900
4236,7,3,2,1865,724900
4238,218,3,2,1540,699900
4239,331,2,1,1499,700000
4240,379,3,2,1624,724900
4241,124,4,2,1663,709000
4242,157,2,1,800,715000
4243,288,4,2,1709,735000
4245,288,5,2,2900,749000
4246,124,4,2,1855,699000
4248,331,2,1,855,699000
4249,51,3,2,1408,695000
4250,124,4,2,1791,725000
4251,288,4,3,2172,749000
4252,259,3,2,1727,719900
4253,402,3,3,1672,749000
4254,259,3,2,1582,699889
4256,319,2,1,874,749999
4257,288,3,2,1300,695000
4259,124,3,2,1343,738000
4260,402,3,1,1141,699900
4261,303,3,2,1428,724900
4262,259,4,3,2172,750000
4263,288,3,2,1855,750000
4265,259,3,2,1504,730000
4266,177,2,2,1864,737625
4267,12,3,2,1630,729000
4269,218,5,3,2106,735000
4270,186,4,2,2313,749999
4271,259,3,2,1665,725000
4273,259,4,2,2194,740000
4274,259,5,3,1866,705000
4275,168,3,3,1869,750000
4276,402,3,3,1209,750000
4277,218,2,2,1882,699900
4279,11,4,2,1962,700000
4280,218,3,2,1330,749990
4281,218,3,2,1472,729000
4282,89,3,1,1100,700000
4283,218,3,2,1503,700000
4284,96,4,3,1933,739000
4286,288,4,2,1750,699000
4287,177,3,2,1677,735990
4288,186,5,3,2240,739000
4290,12,1,1,976,695000
4291,186,3,2,1848,735000
4292,186,3,2,1500,714000
4293,218,2,2,1637,749900
4294,218,3,2,1800,749000
4295,402,3,2,1300,699000
4296,288,4,2,1465,725000
4297,180,2,2,1442,729000
4298,12,4,2,1947,695000
4299,218,3,2,1540,749000
4300,89,3,2,1385,729000
4301,177,3,2,1861,749900
4302,259,4,3,2041,755000
4303,124,3,2,1731,698000
4304,169,4,2,2177,749888
4305,169,4,3,2825,739000
4306,124,3,2,1410,740000
4307,288,4,2,1824,725000
4308,402,4,2,1189,699000
4309,218,4,2,1430,735000
4311,169,3,2,2100,699900
4312,96,4,2,1840,748000
4315,218,2,2,1755,724900
4317,218,3,2,1941,725000
4318,124,4,2,1301,725000
4319,148,3,2,1176,735000
4320,186,3,2,1999,712900
4321,331,3,2,1640,725000
4322,325,3,2,1486,749900
4323,12,4,3,2406,755000
4324,402,3,2,1680,750000
4325,11,3,2,1310,724888
4326,218,3,2,1470,739900
4327,325,3,2,1452,698900
4330,218,3,2,1690,749900
4331,180,3,2,1280,749000
4332,412,5,2,1838,725000
4333,218,2,2,1431,695000
4334,49,3,2,1613,699000
4336,259,3,2,1228,749900
4337,331,5,2,1775,698500
4338,218,3,2,1472,725000
4339,157,3,3,1600,745000
4340,12,5,4,2067,699900
4341,169,4,3,2232,699999
4342,412,4,2,1730,735000
4343,177,2,3,2006,739990
4345,379,3,2,1459,720000
4346,124,4,2,1449,698000
4347,331,3,1,1347,750000
4349,49,3,2,1820,724999
4350,331,4,2,1981,729999
4351,259,3,2,1255,714900
4352,49,3,2,1934,729000
4353,186,4,2,2214,749900
4354,148,3,2,1786,799000
4357,12,4,3,2565,759900
4358,319,3,2,1076,799000
4359,121,4,3,2003,780000
4360,169,3,2,1930,765000
4361,124,3,2,1295,748500
4362,177,3,2,1817,759000
4363,11,4,2,2042,779900
4364,259,2,1,1095,749000
4365,124,3,2,1486,750000
4366,90,3,3,2300,745000
4367,215,3,2,1344,754900
4368,319,4,2,2110,799500
4369,402,4,2,1326,749900
4370,178,4,2,1665,795000
4371,259,4,3,2212,765000
4372,402,4,2,1667,749000
4373,124,4,2,1741,748000
4374,331,3,2,1547,779900
4376,218,4,3,2050,775000
4377,177,2,2,1914,749990
4378,331,4,2,1992,790000
4379,148,2,1,1357,770000
4381,148,3,2,1204,769000
4382,218,4,2,2000,780000
4383,186,3,2,1700,749900
4384,379,2,3,1481,769000
4385,148,3,2,1282,750000
4386,177,3,3,2038,775000
4388,124,3,2,1519,748000
4390,7,3,2,1268,745000
4391,49,4,2,2403,799000
4392,331,4,3,2503,760000
4393,402,3,2,1191,749000
4394,218,3,2,1948,788000
4397,157,3,2,1424,778000
4398,11,3,2,1900,799000
4399,402,3,2,1738,799000
4400,218,2,2,2129,799000
4401,124,3,2,1621,779000
4402,218,2,3,1830,749000
4403,89,4,3,1825,790000
4404,180,4,2,1644,799000
4405,148,3,2,1417,799000
4406,331,3,2,1406,780000
4407,218,4,2,1430,759000
4409,331,3,1,1956,800000
4410,288,3,2,1674,775000
4411,186,3,2,2046,779800
4413,186,3,2,1779,759900
4414,288,5,2,2900,749000
4415,12,3,2,2454,795000
4416,402,3,2,1716,779000
4417,7,4,2,1700,799000
4418,288,4,3,2172,749000
4420,97,5,3,3000,800000
4421,402,3,3,1672,749000
4422,186,4,2,2449,799999
4424,186,5,3,2490,799900
4425,319,2,1,874,749999
4427,169,4,2,1719,759000
4429,259,4,3,2172,750000
4430,218,3,2,1803,769000
4431,186,4,2,1956,778000
4432,124,4,2,1590,775000
4433,288,3,2,1855,750000
4434,157,3,2,1539,799999
4436,402,4,2,1536,789000
4437,12,4,2,2124,779000
4438,402,4,2,1804,782000
4440,288,4,2,1815,765000
4441,89,4,2,1834,795000
4442,186,4,2,2313,749999
4443,124,3,2,1330,775000
4444,169,3,2,1842,785000
4445,259,4,4,2315,769999
4446,168,3,3,1869,750000
4447,89,3,2,1200,780000
4448,402,3,3,1209,750000
4449,148,4,2,1489,794900
4450,319,4,3,2294,799900
4451,218,3,2,1330,749990
4452,319,2,1,1500,799000
4453,11,4,2,1930,799000
4454,180,2,2,1398,774000
4455,402,5,3,2506,768000
4457,169,3,2,2019,798000
4458,319,3,2,1972,796000
4459,96,5,2,1824,775000
4461,218,2,2,1637,749900
4462,186,4,2,2331,775000
4463,218,3,2,1800,749000
4464,218,3,2,1540,749000
4465,177,3,2,1861,749900
4466,259,4,3,2041,755000
4467,148,4,3,1973,775000
4469,402,4,3,2060,799000
4472,121,4,2,1378,800000
4473,303,3,2,1800,789900
4474,169,4,2,2177,749888
4475,12,4,3,2406,765000
4476,412,3,2,1757,775000
4477,12,4,3,2737,788888
4478,12,4,2,2728,775000
4480,123,3,3,2025,795000
4481,96,4,2,1840,748000
